x,y,name
23.7328343293524,37.98713979037,Athens
-5.46140614077005,36.0071719242663,Gibraltar
-0.102241612619781,51.5079316003848,London
-81.9551726490902,8.6352933467636,Panama
-179.255107325523,19.0429421361369,MidPacific
